weight_seed,n_rows,mean_objective,std_objective,coeff_json,component_json,rank,percentile
901674,12,67.876333,14.137545,"{""agv_remaining_ops"": -0.20631805769840983, ""agv_transport"": 0.9950715786692541, ""agv_wait"": 0.23768988980319378, ""machine_alt_gap"": 0.5080108871849314, ""machine_delay"": 0.4501987318389965, ""machine_pressure"": 0.3652183890878531, ""machine_proc"": 0.0, ""machine_queue"": 0.7099995872486291, ""machine_remaining_ops"": -0.16010647234847988, ""machine_remaining_work"": -0.0950546043353856, ""machine_transport"": 0.06222892114587966}","{""bottleneck"": 0.7840760768117804, ""disturbance"": 1.373451087100081, ""job_urgency"": 1.4423041740788503, ""safety"": 0.5070028265610403, ""transport"": 0.704888398838559}",1602,80.100000
901387,12,67.876558,15.169107,"{""agv_remaining_ops"": -0.12175027254651308, ""agv_transport"": 0.8439062593757267, ""agv_wait"": 0.24160041413011205, ""machine_alt_gap"": 0.46725077940957727, ""machine_delay"": 0.19405077592298342, ""machine_pressure"": 0.39012760270392505, ""machine_proc"": 0.0, ""machine_queue"": 0.6015856929462581, ""machine_remaining_ops"": -0.12126812948855137, ""machine_remaining_work"": -0.062264296861192, ""machine_transport"": 0.14085277634006865}","{""bottleneck"": 0.9820100588890195, ""disturbance"": 0.7031602020043883, ""job_urgency"": 1.022895903285853, ""safety"": 1.1722459238905683, ""transport"": 0.8730157122661675}",1603,80.150000
901501,12,67.880896,16.027077,"{""agv_remaining_ops"": -0.1252148312649619, ""agv_transport"": 0.9004962055065816, ""agv_wait"": 0.19711531200889978, ""machine_alt_gap"": 0.5036319845154463, ""machine_delay"": 0.4259369838770901, ""machine_pressure"": 0.5946152091275976, ""machine_proc"": 0.0, ""machine_queue"": 0.5637982194917489, ""machine_remaining_ops"": -0.2042544078301249, ""machine_remaining_work"": -0.0891811824032427, ""machine_transport"": 0.10867993359289851}","{""bottleneck"": 1.1933625888745025, ""disturbance"": 0.5259041660425634, ""job_urgency"": 1.2595322728315193, ""safety"": 0.8676774548748221, ""transport"": 0.5687384347398138}",1604,80.200000
900954,12,67.883216,15.019633,"{""agv_remaining_ops"": -0.17286521296901153, ""agv_transport"": 0.8216693716551327, ""agv_wait"": 0.3646084735068294, ""machine_alt_gap"": 0.3804573279853964, ""machine_delay"": 0.23040126518481205, ""machine_pressure"": 0.3271459003762369, ""machine_proc"": 0.0, ""machine_queue"": 0.6215246914173808, ""machine_remaining_ops"": -0.212776424274633, ""machine_remaining_work"": -0.06196386789723623, ""machine_transport"": 0.11887189213665035}","{""bottleneck"": 1.2360057569315064, ""disturbance"": 0.9236447977680393, ""job_urgency"": 0.6876608504851537, ""safety"": 0.5078945717056793, ""transport"": 0.7394614939505872}",1605,80.250000
901401,12,67.893889,16.163098,"{""agv_remaining_ops"": -0.20451455778139022, ""agv_transport"": 1.1645880881372528, ""agv_wait"": 0.32729248972521474, ""machine_alt_gap"": 0.421396023356393, ""machine_delay"": 0.3194389782010047, ""machine_pressure"": 0.6535703004735006, ""machine_proc"": 0.0, ""machine_queue"": 0.6964830058293605, ""machine_remaining_ops"": -0.2740544231379701, ""machine_remaining_work"": -0.05207976689094888, ""machine_transport"": 0.15869302019800172}","{""bottleneck"": 0.9212655568607365, ""disturbance"": 0.6457421557914016, ""job_urgency"": 0.6113998551256439, ""safety"": 1.3021637683622596, ""transport"": 0.7126867601367498}",1606,80.300000
901492,12,67.895053,16.749482,"{""agv_remaining_ops"": -0.17365263034334918, ""agv_transport"": 0.6272016069145205, ""agv_wait"": 0.14658819936469755, ""machine_alt_gap"": 0.4485221125534714, ""machine_delay"": 0.4457779373290755, ""machine_pressure"": 0.2804493236244087, ""machine_proc"": 0.0, ""machine_queue"": 0.3727444615965458, ""machine_remaining_ops"": -0.11672047769193428, ""machine_remaining_work"": -0.08823677061119764, ""machine_transport"": 0.0955341561643114}","{""bottleneck"": 0.8930017945622867, ""disturbance"": 0.5708229288100778, ""job_urgency"": 1.2309744736670447, ""safety"": 0.6786445549040604, ""transport"": 0.9788694292247787}",1607,80.350000
901403,12,67.899559,15.200117,"{""agv_remaining_ops"": -0.17916735311743165, ""agv_transport"": 0.6373062245128274, ""agv_wait"": 0.3533796554368499, ""machine_alt_gap"": 0.22137402015483504, ""machine_delay"": 0.39445077262451145, ""machine_pressure"": 0.5763648551029615, ""machine_proc"": 0.0, ""machine_queue"": 0.4540490485958755, ""machine_remaining_ops"": -0.17091226180217475, ""machine_remaining_work"": -0.0424763726120209, ""machine_transport"": 0.10979770302748647}","{""bottleneck"": 1.1227049310240673, ""disturbance"": 0.9228797394950415, ""job_urgency"": 0.5811250074590919, ""safety"": 1.3207232906363693, ""transport"": 0.6783768380891103}",1608,80.400000
901553,12,67.905281,17.890744,"{""agv_remaining_ops"": -0.13567474337950508, ""agv_transport"": 0.5913644063086323, ""agv_wait"": 0.2773945756807006, ""machine_alt_gap"": 0.3441567653157702, ""machine_delay"": 0.49148366495137497, ""machine_pressure"": 0.5251837367323098, ""machine_proc"": 0.0, ""machine_queue"": 0.6456576247322341, ""machine_remaining_ops"": -0.12358168067080805, ""machine_remaining_work"": -0.09377084696296986, ""machine_transport"": 0.09957392064594804}","{""bottleneck"": 0.915975754656614, ""disturbance"": 0.6184172030141925, ""job_urgency"": 0.7903688672142548, ""safety"": 1.3288955251592935, ""transport"": 1.1001615689821644}",1609,80.450000
901583,12,67.906937,15.659294,"{""agv_remaining_ops"": -0.16863017922094528, ""agv_transport"": 1.306398040002027, ""agv_wait"": 0.152100621250168, ""machine_alt_gap"": 0.4180474759987777, ""machine_delay"": 0.21692097665726673, ""machine_pressure"": 0.5931221329629397, ""machine_proc"": 0.0, ""machine_queue"": 0.7897489788060965, ""machine_remaining_ops"": -0.28820215764653767, ""machine_remaining_work"": -0.05424798551551877, ""machine_transport"": 0.07710693457632876}","{""bottleneck"": 1.1130159311778485, ""disturbance"": 1.4713810578714188, ""job_urgency"": 0.7605522718195058, ""safety"": 1.0970493305638875, ""transport"": 0.6235718603613106}",1610,80.500000
901198,12,67.909990,15.073434,"{""agv_remaining_ops"": -0.13492458253696715, ""agv_transport"": 0.9528618167936949, ""agv_wait"": 0.3219798518506112, ""machine_alt_gap"": 0.5143722903208626, ""machine_delay"": 0.41326049769382056, ""machine_pressure"": 0.5179170767634819, ""machine_proc"": 0.0, ""machine_queue"": 0.4295881748364596, ""machine_remaining_ops"": -0.25270835876788267, ""machine_remaining_work"": -0.08642510295682755, ""machine_transport"": 0.1681732047651917}","{""bottleneck"": 0.7407711621598996, ""disturbance"": 1.4353364533903274, ""job_urgency"": 0.8592198412711002, ""safety"": 0.9403295382451771, ""transport"": 0.9923866445576542}",1611,80.550000
901806,12,67.911905,15.299353,"{""agv_remaining_ops"": -0.1571885760366581, ""agv_transport"": 1.298209831044873, ""agv_wait"": 0.3502503871641852, ""machine_alt_gap"": 0.2956249531251536, ""machine_delay"": 0.3405980004064891, ""machine_pressure"": 0.30166270322810523, ""machine_proc"": 0.0, ""machine_queue"": 0.6664677916181198, ""machine_remaining_ops"": -0.13096007784164165, ""machine_remaining_work"": -0.06716350966109022, ""machine_transport"": 0.08102884334973146}","{""bottleneck"": 1.1197972505572007, ""disturbance"": 0.6793011063104726, ""job_urgency"": 1.4134408892193875, ""safety"": 0.6222218796207412, ""transport"": 0.946437541513294}",1612,80.600000
900025,12,67.912838,15.519793,"{""agv_remaining_ops"": -0.19163929919680914, ""agv_transport"": 0.5285409012120844, ""agv_wait"": 0.2815586771917534, ""machine_alt_gap"": 0.32427530803224447, ""machine_delay"": 0.4420710542841791, ""machine_pressure"": 0.516107320407041, ""machine_proc"": 0.0, ""machine_queue"": 0.6590569213208076, ""machine_remaining_ops"": -0.27719200242877395, ""machine_remaining_work"": -0.05876815674440345, ""machine_transport"": 0.07232094867547545}","{""bottleneck"": 1.1469393228766926, ""disturbance"": 1.292009697882722, ""job_urgency"": 0.8548028607947464, ""safety"": 0.6874503367239116, ""transport"": 1.0598429081313285}",1613,80.650000
901118,12,67.913616,15.344226,"{""agv_remaining_ops"": -0.10102021181172931, ""agv_transport"": 1.3323088228380398, ""agv_wait"": 0.17793406231882306, ""machine_alt_gap"": 0.32665174683881126, ""machine_delay"": 0.4744195455822192, ""machine_pressure"": 0.7494635519782626, ""machine_proc"": 0.0, ""machine_queue"": 0.45846119437905797, ""machine_remaining_ops"": -0.25421018304514365, ""machine_remaining_work"": -0.04138641121740278, ""machine_transport"": 0.06688956366840466}","{""bottleneck"": 1.0430520551399587, ""disturbance"": 0.9141440076009628, ""job_urgency"": 1.2600467139152238, ""safety"": 0.5694079407376164, ""transport"": 0.8640895943334524}",1614,80.700000
900492,12,67.913848,15.646211,"{""agv_remaining_ops"": -0.13976626050697288, ""agv_transport"": 0.5167258976662336, ""agv_wait"": 0.29071769082061366, ""machine_alt_gap"": 0.21701785927851203, ""machine_delay"": 0.3352287760877388, ""machine_pressure"": 0.6502255797074279, ""machine_proc"": 0.0, ""machine_queue"": 0.8167420725916983, ""machine_remaining_ops"": -0.24206683039294416, ""machine_remaining_work"": -0.050474128702883835, ""machine_transport"": 0.1286846749210594}","{""bottleneck"": 0.7310738742115805, ""disturbance"": 1.3452254133990884, ""job_urgency"": 0.7197828179366146, ""safety"": 1.4468810866111061, ""transport"": 1.088450612972603}",1615,80.750000
901717,12,67.914829,16.728984,"{""agv_remaining_ops"": -0.10272330503941539, ""agv_transport"": 1.410467032171089, ""agv_wait"": 0.22644924930150054, ""machine_alt_gap"": 0.34487455728894056, ""machine_delay"": 0.45318707432204713, ""machine_pressure"": 0.28373700627463966, ""machine_proc"": 0.0, ""machine_queue"": 0.8038723459588617, ""machine_remaining_ops"": -0.13827633415084295, ""machine_remaining_work"": -0.10879565885501738, ""machine_transport"": 0.09790174104610093}","{""bottleneck"": 1.3139588596140028, ""disturbance"": 0.6280019919510238, ""job_urgency"": 1.2897770902146635, ""safety"": 0.8152553908438048, ""transport"": 1.3524548655450481}",1616,80.800000
901856,12,67.915915,15.319071,"{""agv_remaining_ops"": -0.1455667934884999, ""agv_transport"": 1.0837817315772433, ""agv_wait"": 0.3283411814088245, ""machine_alt_gap"": 0.43450563983733564, ""machine_delay"": 0.25572066761998424, ""machine_pressure"": 0.6312283511188195, ""machine_proc"": 0.0, ""machine_queue"": 0.3116787481406472, ""machine_remaining_ops"": -0.31364185614767415, ""machine_remaining_work"": -0.04567237622169902, ""machine_transport"": 0.10158837428509992}","{""bottleneck"": 0.735016604235564, ""disturbance"": 1.0268216238322783, ""job_urgency"": 0.5214702380590397, ""safety"": 0.883932196933041, ""transport"": 0.5593565966012908}",1617,80.850000
900004,12,67.918416,15.363473,"{""agv_remaining_ops"": -0.2051346254592885, ""agv_transport"": 0.7397940032244775, ""agv_wait"": 0.2578041187354516, ""machine_alt_gap"": 0.46489555757855033, ""machine_delay"": 0.38579717076579256, ""machine_pressure"": 0.5772808984317632, ""machine_proc"": 0.0, ""machine_queue"": 0.3449270926826588, ""machine_remaining_ops"": -0.1931514813189611, ""machine_remaining_work"": -0.08613919091112371, ""machine_transport"": 0.0928896351472668}","{""bottleneck"": 1.3496082018552482, ""disturbance"": 1.2358919280454934, ""job_urgency"": 1.4291812212670476, ""safety"": 0.8976634766349274, ""transport"": 0.8537954947644688}",1618,80.900000
900227,12,67.919670,16.122398,"{""agv_remaining_ops"": -0.22018830042701384, ""agv_transport"": 1.1866235952570197, ""agv_wait"": 0.3628774195924178, ""machine_alt_gap"": 0.372369566529696, ""machine_delay"": 0.44613899512166827, ""machine_pressure"": 0.3269115231876703, ""machine_proc"": 0.0, ""machine_queue"": 0.6634866904224738, ""machine_remaining_ops"": -0.3087968186051175, ""machine_remaining_work"": -0.11349234424561258, ""machine_transport"": 0.17197488620302145}","{""bottleneck"": 0.7574679763879487, ""disturbance"": 1.183566274038771, ""job_urgency"": 0.9159267673062005, ""safety"": 0.7068283776377525, ""transport"": 0.5434712465568399}",1619,80.950000
900673,12,67.922501,17.588589,"{""agv_remaining_ops"": -0.19963553181396096, ""agv_transport"": 1.4360820014596167, ""agv_wait"": 0.3746725169844574, ""machine_alt_gap"": 0.48336100859717795, ""machine_delay"": 0.4738030526556687, ""machine_pressure"": 0.5000816759494859, ""machine_proc"": 0.0, ""machine_queue"": 0.7852522484869768, ""machine_remaining_ops"": -0.20125124736105457, ""machine_remaining_work"": -0.08958836209732632, ""machine_transport"": 0.09625073749605904}","{""bottleneck"": 1.2575867526955093, ""disturbance"": 0.9044705515350252, ""job_urgency"": 0.9130230266313828, ""safety"": 0.8366384859814224, ""transport"": 1.2255950647194678}",1620,81.000000
901880,12,67.927704,17.341893,"{""agv_remaining_ops"": -0.19849974808546988, ""agv_transport"": 0.9401710772662699, ""agv_wait"": 0.18884765957519167, ""machine_alt_gap"": 0.19590337470515073, ""machine_delay"": 0.18488497810914245, ""machine_pressure"": 0.5028705872961461, ""machine_proc"": 0.0, ""machine_queue"": 0.5840228768095898, ""machine_remaining_ops"": -0.27982291968668843, ""machine_remaining_work"": -0.046349212161035186, ""machine_transport"": 0.14258356454407617}","{""bottleneck"": 1.2606411584761357, ""disturbance"": 0.6124770074218225, ""job_urgency"": 1.2138000216110438, ""safety"": 1.1238720050799493, ""transport"": 0.5050447418358356}",1621,81.050000
901546,12,67.935294,15.571696,"{""agv_remaining_ops"": -0.1746363174162853, ""agv_transport"": 1.1230789560832641, ""agv_wait"": 0.16803982450524216, ""machine_alt_gap"": 0.3783440111366002, ""machine_delay"": 0.3133379180606409, ""machine_pressure"": 0.7454303510569797, ""machine_proc"": 0.0, ""machine_queue"": 0.7562636149239499, ""machine_remaining_ops"": -0.1530156378746582, ""machine_remaining_work"": -0.05967518285331438, ""machine_transport"": 0.09422014205934773}","{""bottleneck"": 1.3780810463278763, ""disturbance"": 0.8258923928881445, ""job_urgency"": 1.215292007598173, ""safety"": 1.0076206004930657, ""transport"": 0.8189726645228674}",1622,81.100000
900671,12,67.935513,14.755748,"{""agv_remaining_ops"": -0.09504771681175908, ""agv_transport"": 1.3813527267859973, ""agv_wait"": 0.2262413655002575, ""machine_alt_gap"": 0.355629128881895, ""machine_delay"": 0.30886912658981125, ""machine_pressure"": 0.6296517723507982, ""machine_proc"": 0.0, ""machine_queue"": 0.7969736358140121, ""machine_remaining_ops"": -0.27705188067999115, ""machine_remaining_work"": -0.07935588570232699, ""machine_transport"": 0.06712521834702731}","{""bottleneck"": 0.9688690106369781, ""disturbance"": 1.495913497584486, ""job_urgency"": 1.390636667930491, ""safety"": 0.9074142307964452, ""transport"": 0.5045772121114391}",1623,81.150000
901442,12,67.937848,15.360750,"{""agv_remaining_ops"": -0.0774267699575964, ""agv_transport"": 1.307659386353657, ""agv_wait"": 0.24280437979484726, ""machine_alt_gap"": 0.3982002606024218, ""machine_delay"": 0.42789115434202346, ""machine_pressure"": 0.6061667022191922, ""machine_proc"": 0.0, ""machine_queue"": 0.6228230816110044, ""machine_remaining_ops"": -0.2290624840442446, ""machine_remaining_work"": -0.0511960003158337, ""machine_transport"": 0.10851262325766312}","{""bottleneck"": 0.6254884586499287, ""disturbance"": 1.3622544786789197, ""job_urgency"": 1.0725377462046706, ""safety"": 1.2641610429815138, ""transport"": 0.862638570132546}",1624,81.200000
901406,12,67.939090,16.810694,"{""agv_remaining_ops"": -0.13136977329540253, ""agv_transport"": 0.9126185858817752, ""agv_wait"": 0.31449152738197506, ""machine_alt_gap"": 0.4241386718689287, ""machine_delay"": 0.24788881459396275, ""machine_pressure"": 0.3495537540755128, ""machine_proc"": 0.0, ""machine_queue"": 0.651590988965857, ""machine_remaining_ops"": -0.2605802075774177, ""machine_remaining_work"": -0.10105428363259965, ""machine_transport"": 0.13411858131408896}","{""bottleneck"": 0.7784522486565499, ""disturbance"": 0.873245409067467, ""job_urgency"": 0.6926808401433606, ""safety"": 1.1657613729755059, ""transport"": 1.1812544838779837}",1625,81.250000
901898,12,67.943025,13.485331,"{""agv_remaining_ops"": -0.13047077522523307, ""agv_transport"": 1.437887373120113, ""agv_wait"": 0.19854269479846587, ""machine_alt_gap"": 0.39858447760080457, ""machine_delay"": 0.4469590324407073, ""machine_pressure"": 0.5135903911091506, ""machine_proc"": 0.0, ""machine_queue"": 0.5143777162575794, ""machine_remaining_ops"": -0.19076760991139874, ""machine_remaining_work"": -0.06538085817448637, ""machine_transport"": 0.06397138751826864}","{""bottleneck"": 0.7744369774178619, ""disturbance"": 0.5035768159874612, ""job_urgency"": 1.4866744493433273, ""safety"": 1.432742179578466, ""transport"": 0.5992682094390052}",1626,81.300000
900914,12,67.950757,15.107082,"{""agv_remaining_ops"": -0.18173802692978552, ""agv_transport"": 1.2658925071461447, ""agv_wait"": 0.2092474873641994, ""machine_alt_gap"": 0.28890307935019033, ""machine_delay"": 0.1992482469885979, ""machine_pressure"": 0.5355918794812233, ""machine_proc"": 0.0, ""machine_queue"": 0.2829330059194968, ""machine_remaining_ops"": -0.2939303864021303, ""machine_remaining_work"": -0.05736209198408817, ""machine_transport"": 0.16609100434339696}","{""bottleneck"": 0.8988705132898285, ""disturbance"": 0.6014581822557482, ""job_urgency"": 0.806708581222839, ""safety"": 1.3446160395602393, ""transport"": 0.6481840004041124}",1627,81.350000
901507,12,67.952097,16.446166,"{""agv_remaining_ops"": -0.1146650255324784, ""agv_transport"": 0.668378174889655, ""agv_wait"": 0.14285391705982234, ""machine_alt_gap"": 0.4922017564073154, ""machine_delay"": 0.4489708210468641, ""machine_pressure"": 0.32268737520489027, ""machine_proc"": 0.0, ""machine_queue"": 0.47464204001957666, ""machine_remaining_ops"": -0.31181986088646124, ""machine_remaining_work"": -0.07370302209405587, ""machine_transport"": 0.09034225590462718}","{""bottleneck"": 0.9853466599037759, ""disturbance"": 0.7515005747763375, ""job_urgency"": 0.9077777547792937, ""safety"": 1.3740023491649107, ""transport"": 0.5540436221124383}",1628,81.400000
901027,12,67.958125,15.876294,"{""agv_remaining_ops"": -0.1800134124047931, ""agv_transport"": 0.5238556314650917, ""agv_wait"": 0.26077888024719875, ""machine_alt_gap"": 0.32037973006754, ""machine_delay"": 0.19442065367455222, ""machine_pressure"": 0.29681429234971235, ""machine_proc"": 0.0, ""machine_queue"": 0.3914418840143345, ""machine_remaining_ops"": -0.1500372267655056, ""machine_remaining_work"": -0.11794832939000353, ""machine_transport"": 0.09610096224302117}","{""bottleneck"": 1.3428565045481085, ""disturbance"": 1.4645246092263045, ""job_urgency"": 1.2790748040378581, ""safety"": 1.2778847504016029, ""transport"": 0.7122663567380051}",1629,81.450000
900216,12,67.959243,15.842887,"{""agv_remaining_ops"": -0.11670768835146723, ""agv_transport"": 1.148504724276937, ""agv_wait"": 0.20446055924115522, ""machine_alt_gap"": 0.43161704923233724, ""machine_delay"": 0.517242805192133, ""machine_pressure"": 0.38747674126183396, ""machine_proc"": 0.0, ""machine_queue"": 0.42088406917939375, ""machine_remaining_ops"": -0.12636003570028917, ""machine_remaining_work"": -0.05795668675739119, ""machine_transport"": 0.1484961451879351}","{""bottleneck"": 1.497294200730901, ""disturbance"": 1.156246055389726, ""job_urgency"": 1.2501052154838006, ""safety"": 1.0928827285955034, ""transport"": 0.94015826766415}",1630,81.500000
900757,12,67.962372,16.515760,"{""agv_remaining_ops"": -0.0847066017825324, ""agv_transport"": 0.812597800446294, ""agv_wait"": 0.3397737405579657, ""machine_alt_gap"": 0.26066900781151464, ""machine_delay"": 0.44325972503783523, ""machine_pressure"": 0.3185310426444999, ""machine_proc"": 0.0, ""machine_queue"": 0.6887238142240094, ""machine_remaining_ops"": -0.20251780019960397, ""machine_remaining_work"": -0.07010289220418306, ""machine_transport"": 0.07690304773905741}","{""bottleneck"": 1.3567943833058815, ""disturbance"": 1.3905033574594392, ""job_urgency"": 1.393571329526179, ""safety"": 1.0925714945665654, ""transport"": 1.3090904939973171}",1631,81.550000
901248,12,67.963063,16.156201,"{""agv_remaining_ops"": -0.11355026784349112, ""agv_transport"": 0.9489024741304356, ""agv_wait"": 0.35423493123003347, ""machine_alt_gap"": 0.39556172797184336, ""machine_delay"": 0.38694430512074923, ""machine_pressure"": 0.4465769390647452, ""machine_proc"": 0.0, ""machine_queue"": 0.28753241400720936, ""machine_remaining_ops"": -0.15881322060004557, ""machine_remaining_work"": -0.06762578433413031, ""machine_transport"": 0.13044301832074504}","{""bottleneck"": 1.2455082863459395, ""disturbance"": 0.9425047252684001, ""job_urgency"": 0.9163001377532302, ""safety"": 1.0002763267601884, ""transport"": 0.653091477936293}",1632,81.600000
901497,12,67.965980,16.149687,"{""agv_remaining_ops"": -0.14373302249981557, ""agv_transport"": 0.5211315855437413, ""agv_wait"": 0.20485031811371088, ""machine_alt_gap"": 0.3556641192997342, ""machine_delay"": 0.1904322234255394, ""machine_pressure"": 0.29709566083034694, ""machine_proc"": 0.0, ""machine_queue"": 0.6914222225673679, ""machine_remaining_ops"": -0.20468805837982215, ""machine_remaining_work"": -0.10017247276215917, ""machine_transport"": 0.06498261987035633}","{""bottleneck"": 1.4940205877318307, ""disturbance"": 1.1704953804970488, ""job_urgency"": 1.4536850751811343, ""safety"": 1.3786695581080177, ""transport"": 1.22249939843801}",1633,81.650000
900641,12,67.967431,15.085271,"{""agv_remaining_ops"": -0.17105826717396203, ""agv_transport"": 1.3283298326666442, ""agv_wait"": 0.19008258745169573, ""machine_alt_gap"": 0.40493622426843473, ""machine_delay"": 0.4560394975416538, ""machine_pressure"": 0.3052065040233151, ""machine_proc"": 0.0, ""machine_queue"": 0.6132804001290895, ""machine_remaining_ops"": -0.13145841965961572, ""machine_remaining_work"": -0.0724910650304121, ""machine_transport"": 0.10043251311963483}","{""bottleneck"": 1.0585140054306181, ""disturbance"": 1.4543033430117203, ""job_urgency"": 1.297634442450805, ""safety"": 1.1996789546714177, ""transport"": 1.0532190771663117}",1634,81.700000
900409,12,67.970328,15.103439,"{""agv_remaining_ops"": -0.18597915406640853, ""agv_transport"": 1.2625282639051818, ""agv_wait"": 0.2462582224639809, ""machine_alt_gap"": 0.5181041405325078, ""machine_delay"": 0.19358014694726894, ""machine_pressure"": 0.6219141600322813, ""machine_proc"": 0.0, ""machine_queue"": 0.808205546737154, ""machine_remaining_ops"": -0.2362162352502271, ""machine_remaining_work"": -0.07480071261333432, ""machine_transport"": 0.1295645263817813}","{""bottleneck"": 0.6889664307173199, ""disturbance"": 1.0545155499899561, ""job_urgency"": 0.5219988941439473, ""safety"": 1.0228699830130366, ""transport"": 0.8235401398631484}",1635,81.750000
900915,12,67.976680,15.193315,"{""agv_remaining_ops"": -0.0818478878019481, ""agv_transport"": 0.6751069144221123, ""agv_wait"": 0.20213980653346253, ""machine_alt_gap"": 0.40558440944182894, ""machine_delay"": 0.22194184929931168, ""machine_pressure"": 0.623081058859561, ""machine_proc"": 0.0, ""machine_queue"": 0.48351827885285614, ""machine_remaining_ops"": -0.18769929500150873, ""machine_remaining_work"": -0.0750899544084775, ""machine_transport"": 0.08516608912897701}","{""bottleneck"": 0.7325406948461047, ""disturbance"": 1.4142409315352629, ""job_urgency"": 1.1909001480624348, ""safety"": 1.4228679821198005, ""transport"": 0.6144382483046915}",1636,81.800000
901129,12,67.981182,16.106964,"{""agv_remaining_ops"": -0.15823521823380088, ""agv_transport"": 0.9395456353592596, ""agv_wait"": 0.13692245950930731, ""machine_alt_gap"": 0.4702516837335763, ""machine_delay"": 0.34643321964275514, ""machine_pressure"": 0.6187909377893749, ""machine_proc"": 0.0, ""machine_queue"": 0.41562466613111937, ""machine_remaining_ops"": -0.2791661740268129, ""machine_remaining_work"": -0.04706234819987138, ""machine_transport"": 0.15806299262730036}","{""bottleneck"": 0.7863689841995928, ""disturbance"": 0.9476173296219507, ""job_urgency"": 0.7686290626195571, ""safety"": 1.2639006007283398, ""transport"": 0.7721928224069265}",1637,81.850000
901486,12,67.983776,15.684016,"{""agv_remaining_ops"": -0.14613669492249837, ""agv_transport"": 0.7253681047021933, ""agv_wait"": 0.24259501087795612, ""machine_alt_gap"": 0.26030628658699206, ""machine_delay"": 0.34098316352507874, ""machine_pressure"": 0.4483576784724483, ""machine_proc"": 0.0, ""machine_queue"": 0.6627109967811267, ""machine_remaining_ops"": -0.2568818293847388, ""machine_remaining_work"": -0.06313037298167519, ""machine_transport"": 0.08716948811122147}","{""bottleneck"": 0.773282165122448, ""disturbance"": 0.586000428971968, ""job_urgency"": 0.6447377400941265, ""safety"": 0.7792265188130433, ""transport"": 0.5483943063370327}",1638,81.900000
901039,12,67.984212,15.839043,"{""agv_remaining_ops"": -0.1089728488699469, ""agv_transport"": 0.6072137016163915, ""agv_wait"": 0.18925893362247564, ""machine_alt_gap"": 0.3358432961686933, ""machine_delay"": 0.29895389109654064, ""machine_pressure"": 0.5246818753160322, ""machine_proc"": 0.0, ""machine_queue"": 0.6120429889739125, ""machine_remaining_ops"": -0.15422688515278207, ""machine_remaining_work"": -0.05779557401105706, ""machine_transport"": 0.0679536085110619}","{""bottleneck"": 0.7838552702836816, ""disturbance"": 0.8437002072563324, ""job_urgency"": 0.9762934873975554, ""safety"": 1.4955475789690698, ""transport"": 1.131362347779173}",1639,81.950000
900999,12,67.985244,18.010923,"{""agv_remaining_ops"": -0.10703112839902762, ""agv_transport"": 1.4179895498904274, ""agv_wait"": 0.32179483728498565, ""machine_alt_gap"": 0.3871910020631206, ""machine_delay"": 0.45947248577661265, ""machine_pressure"": 0.49856044038089303, ""machine_proc"": 0.0, ""machine_queue"": 0.7220861526868626, ""machine_remaining_ops"": -0.2607268086335103, ""machine_remaining_work"": -0.10797044520012108, ""machine_transport"": 0.13409230209580503}","{""bottleneck"": 1.0994997096234247, ""disturbance"": 0.5994162592001102, ""job_urgency"": 0.945402266604586, ""safety"": 0.8445832654973509, ""transport"": 1.293414721241393}",1640,82.000000
901664,12,67.985545,16.191848,"{""agv_remaining_ops"": -0.21195637909176313, ""agv_transport"": 1.056127268560577, ""agv_wait"": 0.37051255247504183, ""machine_alt_gap"": 0.4744561566197027, ""machine_delay"": 0.2927988458425037, ""machine_pressure"": 0.2897524675029502, ""machine_proc"": 0.0, ""machine_queue"": 0.7079820890283754, ""machine_remaining_ops"": -0.20315234488356157, ""machine_remaining_work"": -0.09213425984655992, ""machine_transport"": 0.07792921128075474}","{""bottleneck"": 1.2423617155938456, ""disturbance"": 0.7984124600984742, ""job_urgency"": 1.270257241742553, ""safety"": 0.9733609437116824, ""transport"": 1.1583709353539757}",1641,82.050000
901866,12,67.987122,14.914913,"{""agv_remaining_ops"": -0.15337243411979412, ""agv_transport"": 1.0507894900037689, ""agv_wait"": 0.17725032046424719, ""machine_alt_gap"": 0.3192432550322335, ""machine_delay"": 0.4997038190874719, ""machine_pressure"": 0.703096996692498, ""machine_proc"": 0.0, ""machine_queue"": 0.3739417835276009, ""machine_remaining_ops"": -0.1798628311791179, ""machine_remaining_work"": -0.05207147234274302, ""machine_transport"": 0.10431258395996834}","{""bottleneck"": 1.3392286738429737, ""disturbance"": 0.5419235844086692, ""job_urgency"": 1.0993472573001948, ""safety"": 0.68778238210447, ""transport"": 0.873476021691627}",1642,82.100000
900919,12,67.988846,15.173036,"{""agv_remaining_ops"": -0.08549637975176068, ""agv_transport"": 0.8962063416479767, ""agv_wait"": 0.2895881679392321, ""machine_alt_gap"": 0.20115197705974894, ""machine_delay"": 0.47804036191836785, ""machine_pressure"": 0.31679413759805325, ""machine_proc"": 0.0, ""machine_queue"": 0.3620728886561269, ""machine_remaining_ops"": -0.2629252154807215, ""machine_remaining_work"": -0.08387681516447891, ""machine_transport"": 0.10259824074874585}","{""bottleneck"": 0.6281477971161464, ""disturbance"": 0.5400575667487606, ""job_urgency"": 1.1954267454664296, ""safety"": 1.0723145879425788, ""transport"": 0.6866349503592121}",1643,82.150000
