experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,model_type,solver,solver_status,n_jobs,n_machines,n_agvs,n_ops_per_job,exact_or_relaxed_objective,exact_or_relaxed_makespan,exact_or_relaxed_agv_travel,exact_best_bound,bcore_objective,bcore_makespan,bcore_agv_travel,gap_pct_vs_exact_or_relaxed,exact_runtime_sec,bcore_runtime_sec,speedup_ratio,feasible,timeout,notes
exact|static|J2|M2|A1|O2|44,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed44,J2_M2_A1_O2,static,44,44,44,60.0,,solved,,0.028599,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,10.000000,10.000000,,10.000000,14.077747,14.077747,not_logged_by_exact_worker,40.777472,0.026914,0.000940,28.643785,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|47,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed47,J2_M2_A1_O2,static,47,47,47,60.0,,solved,,0.023117,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,14.692582,14.692582,,14.692582,16.692582,16.692582,not_logged_by_exact_worker,13.612311,0.021498,0.000905,23.755248,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|46,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed46,J2_M2_A1_O2,static,46,46,46,60.0,,solved,,0.037694,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,12.692582,12.692582,,12.692582,13.802776,13.802776,not_logged_by_exact_worker,8.746788,0.036021,0.000953,37.816903,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|mixed|J2|M2|A1|O2|51,2026-06-03T14:43:42,mixed_J2_M2_A1_O2_seed51,J2_M2_A1_O2,mixed,51,50051,51,60.0,,solved,,0.075364,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,13.000000,13.000000,,13.000000,17.802776,17.802776,not_logged_by_exact_worker,36.944428,0.073205,0.001351,54.181555,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|49,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed49,J2_M2_A1_O2,static,49,49,49,60.0,,solved,,0.017311,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,11.000000,11.000000,,11.000000,12.077747,12.077747,not_logged_by_exact_worker,9.797702,0.015781,0.000866,18.214105,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|50,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed50,J2_M2_A1_O2,static,50,50,50,60.0,,solved,,0.013732,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,8.000000,8.000000,,8.000000,8.000000,8.000000,not_logged_by_exact_worker,0.000000,0.012169,0.000873,13.932563,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|48,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed48,J2_M2_A1_O2,static,48,48,48,60.0,,solved,,0.033117,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,8.000000,8.000000,,8.000000,8.000000,8.000000,not_logged_by_exact_worker,0.000000,0.031484,0.000902,34.900565,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|static|J2|M2|A1|O2|51,2026-06-03T14:43:42,static_J2_M2_A1_O2_seed51,J2_M2_A1_O2,static,51,51,51,60.0,,solved,,0.022147,complete_simulator_branch_bound_agv_path_tiny,project_environment_branch_bound,solved,2,2,1,2,9.802776,9.802776,,9.802776,10.495358,10.495358,not_logged_by_exact_worker,7.065166,0.020446,0.000966,21.176281,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|breakdown|J2|M2|A1|O3|42,2026-06-03T14:43:43,breakdown_J2_M2_A1_O3_seed42,J2_M2_A1_O3,breakdown,42,30042,42,60.0,,solved,,0.248727,cpsat_transport_capacity_relaxation_empty_repositioning_relaxed,OR-Tools CP-SAT,optimal,2,2,1,3,16.800000,16.800000,not_available,16.800000,19.605551,19.605551,not_logged_by_exact_worker,16.699710,0.003560,0.001180,3.016181,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
exact|breakdown|J2|M2|A1|O3|46,2026-06-03T14:43:43,breakdown_J2_M2_A1_O3_seed46,J2_M2_A1_O3,breakdown,46,30046,46,60.0,,solved,,0.002694,cpsat_transport_capacity_relaxation_empty_repositioning_relaxed,OR-Tools CP-SAT,optimal,2,2,1,3,26.000000,26.000000,not_available,26.000000,28.692582,28.692582,not_logged_by_exact_worker,10.356086,0.000814,0.000958,0.849655,true,false,Tiny branch-bound rows are exact over the project simulator. Other rows are CP-SAT transport-capacity relaxation; empty AGV repositioning/path conflicts are relaxed.
