experiment_id,timestamp,instance_id,scale,event_type,instance_seed,dynamic_seed,algorithm_seed,budget_sec,algorithm,status,error_message,runtime_sec,weight_name,weight_kind,perturbation_percent,weight_seed,coeff_json,component_json,makespan,objective,agv_travel,latency,rank,percentile,notes
weight_single|S|mixed|43|job_urgency|single_component|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014685,job_urgency,single_component,-50,0,{},"{""job_urgency"": 0.5}",55.966359,55.966359,248.282605,0.000175,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|-50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010186,transport,single_component,-50,0,{},"{""transport"": 0.5}",61.747027,61.747027,271.534013,0.000121,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|-25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012053,transport,single_component,-25,0,{},"{""transport"": 0.75}",61.747027,61.747027,271.534013,0.000140,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|job_urgency|single_component|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.014569,job_urgency,single_component,50,0,{},"{""job_urgency"": 1.5}",61.747027,61.747027,271.534013,0.000173,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.013478,transport,single_component,10,0,{},"{""transport"": 1.1}",61.747027,61.747027,271.534013,0.000165,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|disturbance|single_component|10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010218,disturbance,single_component,10,0,{},"{""disturbance"": 1.1}",61.747027,61.747027,271.534013,0.000118,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|disturbance|single_component|-10,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.010372,disturbance,single_component,-10,0,{},"{""disturbance"": 0.9}",61.747027,61.747027,271.534013,0.000122,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|25,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015598,transport,single_component,25,0,{},"{""transport"": 1.25}",61.747027,61.747027,271.534013,0.000188,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|transport|single_component|50,2026-06-03T15:01:55,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.015266,transport,single_component,50,0,{},"{""transport"": 1.5}",61.747027,61.747027,271.534013,0.000182,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
weight_single|S|mixed|43|disturbance|single_component|25,2026-06-03T15:01:56,S_mixed_seed43,S,mixed,43,50043,50043,0.0,B-CORE,solved,,0.012036,disturbance,single_component,25,0,{},"{""disturbance"": 1.25}",61.747027,61.747027,271.534013,0.000144,,,q_p is represented by machine_pressure and remains machine-side only; AGV q_p is N/A
